tweet_created_at,tweet_display_text_range,tweet_entities,Text,tweet_id,tweet_lang,tweet_metadata,ReplyCount,LikeCount,user_followers_count,user_following,user_id,user_lang,hashtag
Fri Sep 07 01:42:35 +0000 2018,"[0, 89]","{'hashtags': [{'text': 'ColinKaepernick', 'indices': [0, 16]}, {'text': 'NikeAd', 'indices': [17, 24]}, {'text': 'JustDoIt', 'indices': [63, 72]}, {'text': 'Nike', 'indices': [73, 78]}, {'text': 'TakeAKnee', 'indices': [79, 89]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Vd1X6dwNoY', 'expanded_url': 'https://youtu.be/mreQsQrDF-A', 'display_url': 'youtu.be/mreQsQrDF-A', 'indices': [38, 61]}]}",colinkaepernick nikead full video justdoit nike takeaknee,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1740,4613,FALSE,127426202,en,ColinKaepernick
Fri Sep 07 01:42:34 +0000 2018,"[0, 217]","{'hashtags': [{'text': 'JustDoIt', 'indices': [26, 35]}, {'text': 'Garbage', 'indices': [36, 44]}, {'text': 'WeStand', 'indices': [95, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [0, 12]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [78, 94]}], 'urls': [], 'media': [{'id': 1037878754121539584, 'id_str': '1037878754121539584', 'indices': [218, 241], 'media_url': 'http://pbs.twimg.com/media/DmdJOltW4AAUXxx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJOltW4AAUXxx.jpg', 'url': 'https://t.co/umajgFYlw3', 'display_url': 'pic.twitter.com/umajgFYlw3', 'expanded_url': 'https://twitter.com/DancingBear17/status/1037878761092521985/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 580, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 750, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 750, 'resize': 'fit'}}}]}",kaepernick hey asshole justdoit garbage even get job thanks realdonaldtrump westand shame wonderful stage something great respectful way instead shit bed,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,19588,1902,FALSE,194305082,en,JustDoIt
Fri Sep 07 01:42:33 +0000 2018,"[634, 908]","{'hashtags': [{'text': 'TakeAKnee', 'indices': [643, 653]}, {'text': 'ImWithKaep', 'indices': [887, 898]}, {'text': 'JustDoIt', 'indices': [899, 908]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ListenToEzra', 'name': 'Ezra “E-Z” 🇺🇸 🏳️\u200d🌈 #BeAVoter', 'id': 862470633086525441, 'id_str': '862470633086525441', 'indices': [0, 13]}, {'screen_name': 'Havok_2O18', 'name': 'Havok 2018 💥🇺🇸🇮🇪', 'id': 866114580908576768, 'id_str': '866114580908576768', 'indices': [14, 25]}, {'screen_name': 'TheSWPrincess', 'name': 'Leia 🇺🇸✨', 'id': 815708250217840640, 'id_str': '815708250217840640', 'indices': [26, 40]}, {'screen_name': '1Jedi_Rey', 'name': 'Rey 🕊 🇺🇸', 'id': 830946630819991552, 'id_str': '830946630819991552', 'indices': [41, 51]}, {'screen_name': 'NatCookResists', 'name': 'natalie 🇺🇸 \u200f☕️', 'id': 861290347007066112, 'id_str': '861290347007066112', 'indices': [52, 67]}, {'screen_name': 'gbmnyc', 'name': 'Obi-Wan Kenobi #NeverAgain #ProtectMueller 🇺🇸', 'id': 771408483342282753, 'id_str': '771408483342282753', 'indices': [68, 75]}, {'screen_name': 'NFL', 'name': 'NFL', 'id': 19426551, 'id_str': '19426551', 'indices': [76, 80]}, {'screen_name': 'nflcommish', 'name': 'Roger Goodell', 'id': 34104616, 'id_str': '34104616', 'indices': [81, 92]}, {'screen_name': 'NFLPA', 'name': 'NFLPA', 'id': 94141566, 'id_str': '94141566', 'indices': [93, 99]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [100, 116]}, {'screen_name': 'MalcolmJenkins', 'name': 'Malcolm Jenkins', 'id': 35575327, 'id_str': '35575327', 'indices': [117, 132]}, {'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [133, 145]}, {'screen_name': 'KSTiLLS', 'name': 'Kenny Stills', 'id': 44996925, 'id_str': '44996925', 'indices': [146, 154]}, {'screen_name': 'mosesbread72', 'name': 'Michael Bennett', 'id': 1613440802, 'id_str': '1613440802', 'indices': [155, 168]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [169, 174]}, {'screen_name': 'KingJames', 'name': 'LeBron James', 'id': 23083404, 'id_str': '23083404', 'indices': [175, 185]}, {'screen_name': 'MatthewWolfff', 'name': 'Matthew Wolff🏳️\u200d🌈 #BeAVoter🇺🇸', 'id': 103106629, 'id_str': '103106629', 'indices': [186, 200]}, {'screen_name': 'JynErso_2017', 'name': 'Jyn Erso  🇺🇸', 'id': 825181839358701568, 'id_str': '825181839358701568', 'indices': [201, 214]}, {'screen_name': 'debbiesideris', 'name': 'Debbie Sideris🏳️\u200d🌈🇺🇸🌊#WeRemember', 'id': 1201535478, 'id_str': '1201535478', 'indices': [215, 229]}, {'screen_name': 'TrinityResists', 'name': 'Trinity 🌊', 'id': 893316758987128833, 'id_str': '893316758987128833', 'indices': [230, 245]}, {'screen_name': 'SabineResists', 'name': 'Sabine☮️', 'id': 849372179535990784, 'id_str': '849372179535990784', 'indices': [246, 260]}, {'screen_name': 'Minervasbard', 'name': 'Gabrielle-illuminati High Priestess', 'id': 851205216934522880, 'id_str': '851205216934522880', 'indices': [261, 274]}, {'screen_name': 'RebelScumPixie', 'name': 'Pix 5150', 'id': 790270769527869440, 'id_str': '790270769527869440', 'indices': [275, 290]}, {'screen_name': 'JediMasterDre', 'name': '(((Jedi))) Master Dre', 'id': 3396386859, 'id_str': '3396386859', 'indices': [291, 305]}, {'screen_name': 'B52Malmet', 'name': 'Barbara Malmet', 'id': 2876041031, 'id_str': '2876041031', 'indices': [306, 316]}, {'screen_name': 'Lady_Star_Gem', 'name': '░░Ꮆ░Ꮛ░ℳ░░™💎', 'id': 19943886, 'id_str': '19943886', 'indices': [317, 331]}, {'screen_name': 'JeffBfish', 'name': 'DeepStateJBFish', 'id': 829702560110039043, 'id_str': '829702560110039043', 'indices': [332, 342]}, {'screen_name': 'JainaResists', 'name': 'Jaina Solo', 'id': 857773807670616065, 'id_str': '857773807670616065', 'indices': [343, 356]}, {'screen_name': 'knot4sharing', 'name': 'Ron “I can’t believe it’s not butter emails”', 'id': 824803611490271232, 'id_str': '824803611490271232', 'indices': [357, 370]}, {'screen_name': 'DangeRussWilson', 'name': 'Russell Wilson', 'id': 512613427, 'id_str': '512613427', 'indices': [371, 387]}, {'screen_name': 'Earl_Thomas', 'name': 'Earl Thomas', 'id': 105147032, 'id_str': '105147032', 'indices': [388, 400]}, {'screen_name': 'TDLockett12', 'name': 'Tyler Lockett', 'id': 178895177, 'id_str': '178895177', 'indices': [401, 413]}, {'screen_name': 'TopRopeTravis', 'name': 'TOᑭ ᖇOᑭE TᖇAViS', 'id': 101005636, 'id_str': '101005636', 'indices': [414, 428]}, {'screen_name': 'BrandonTXNeely', 'name': 'Brandon Neely', 'id': 1640603341, 'id_str': '1640603341', 'indices': [429, 444]}, {'screen_name': 'RealTomSongs', 'name': 'TomSongs', 'id': 30862462, 'id_str': '30862462', 'indices': [445, 458]}, {'screen_name': 'BatmanResist', 'name': 'Bruce🔥💫#WeAreThePatriots🇺🇸', 'id': 849816664036315138, 'id_str': '849816664036315138', 'indices': [459, 472]}, {'screen_name': 'TrisResists', 'name': 'Tris Resists 🌊', 'id': 782292383450955776, 'id_str': '782292383450955776', 'indices': [473, 485]}, {'screen_name': 'NateBoyer37', 'name': 'Nate Boyer', 'id': 98040670, 'id_str': '98040670', 'indices': [486, 498]}, {'screen_name': 'CaptainsLog2O18', 'name': 'Shawn in Az 🖖🏽🌵', 'id': 4828013916, 'id_str': '4828013916', 'indices': [499, 515]}, {'screen_name': 'ChicagoBears', 'name': 'Chicago Bears', 'id': 47964412, 'id_str': '47964412', 'indices': [516, 529]}, {'screen_name': 'ManInTheHoody', 'name': 'm i t h', 'id': 961792879713644544, 'id_str': '961792879713644544', 'indices': [530, 544]}, {'screen_name': 'AllensOpEd', 'name': ""Allen (It's Time To Unite)"", 'id': 1220068964, 'id_str': '1220068964', 'indices': [545, 556]}, {'screen_name': 'CyrusToulabi', 'name': 'Cyrus Toulabi', 'id': 42562471, 'id_str': '42562471', 'indices': [557, 570]}, {'screen_name': 'MissyElliott', 'name': 'Missy Elliott', 'id': 145499533, 'id_str': '145499533', 'indices': [571, 584]}, {'screen_name': 'Alyssa_Milano', 'name': 'Alyssa Milano', 'id': 26642006, 'id_str': '26642006', 'indices': [585, 599]}, {'screen_name': 'TheRevAl', 'name': 'Reverend Al Sharpton', 'id': 42389136, 'id_str': '42389136', 'indices': [600, 609]}, {'screen_name': 'JoyAnnReid', 'name': 'Joy Reid', 'id': 49698134, 'id_str': '49698134', 'indices': [610, 621]}, {'screen_name': 'CoryBooker', 'name': 'Cory Booker', 'id': 15808765, 'id_str': '15808765', 'indices': [622, 633]}], 'urls': [], 'media': [{'id': 1037878751885836288, 'id_str': '1037878751885836288', 'indices': [909, 932], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DmdJOdYUwAA_c5i.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DmdJOdYUwAA_c5i.jpg', 'url': 'https://t.co/40dPiC1vd0', 'display_url': 'pic.twitter.com/40dPiC1vd0', 'expanded_url': 'https://twitter.com/DeadpoolResists/status/1037878760098459650/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 268, 'resize': 'fit'}, 'small': {'w': 480, 'h': 268, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 268, 'resize': 'fit'}}}]}",listentoezra theswprincess natcookresists gbmnyc nfl nflcommish nflpa realdonaldtrump malcolmjenkins kaepernick kstills mosesbread nike kingjames matthewwolfff debbiesideris trinityresists sabineresists minervasbard rebelscumpixie jedimasterdre bmalmet jeffbfish jainaresists knotsharing dangerusswilson tdlockett topropetravis brandontxneely realtomsongs batmanresist trisresists nateboyer captainslogo chicagobears maninthehoody allensoped cyrustoulabi missyelliott thereval joyannreid corybooker takeaknee man woman child afraid die minority amp playing park pulled minor traffic offense selling cigarettes backyard walking street skittles imwithkaep justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",75,56953,13506,FALSE,8.83E+17,en,TakeAKnee
Fri Sep 07 01:42:30 +0000 2018,"[0, 24]","{'hashtags': [{'text': 'JustDoIt', 'indices': [9, 18]}, {'text': 'Nike', 'indices': [19, 24]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037878726816669697, 'id_str': '1037878726816669697', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/DmdJM__XoAEiIyx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJM__XoAEiIyx.jpg', 'url': 'https://t.co/R08SfmizC5', 'display_url': 'pic.twitter.com/R08SfmizC5', 'expanded_url': 'https://twitter.com/akicita_hoksila/status/1037878743912656897/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 656, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1158, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 1389, 'resize': 'fit'}}}]}",dude justdoit nike,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1359,240,FALSE,3091895022,en,JustDoIt
Fri Sep 07 01:42:27 +0000 2018,"[0, 228]","{'hashtags': [{'text': 'JustDoIt', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': []}",justdoit comparing kaepernick ali shows ignorance lack respect ali ali best world undisputed made statement cost dearly none said kaepernick,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,35,25,FALSE,2379035568,en,JustDoIt
Fri Sep 07 01:42:21 +0000 2018,"[0, 63]","{'hashtags': [{'text': 'NikeCampaign', 'indices': [17, 30]}, {'text': 'Justdoit', 'indices': [31, 40]}, {'text': 'Nike', 'indices': [41, 46]}, {'text': 'ColinKaepernick', 'indices': [47, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037878699880861696, 'id_str': '1037878699880861696', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/DmdJLbpX0AAruYV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJLbpX0AAruYV.jpg', 'url': 'https://t.co/iQtZv4pqHM', 'display_url': 'pic.twitter.com/iQtZv4pqHM', 'expanded_url': 'https://twitter.com/xRielTalk/status/1037878707376017408/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1378, 'resize': 'fit'}, 'medium': {'w': 892, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 505, 'h': 680, 'resize': 'fit'}}}]}",im saying nikecampaign justdoit nike colinkaepernick,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,4,43,FALSE,410221612,en,NikeCampaign
Fri Sep 07 01:42:16 +0000 2018,"[0, 222]","{'hashtags': [{'text': 'JustDoIt', 'indices': [213, 222]}], 'symbols': [], 'user_mentions': [], 'urls': []}",favorite line new nike ck commercial dont settle homecoming queen linebacker bothim sure lot current former hs linebackers lament homecoming queen justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,3729,80,FALSE,152461632,en,JustDoIt
Fri Sep 07 01:41:49 +0000 2018,"[0, 172]","{'hashtags': [{'text': 'ThatWay', 'indices': [0, 8]}, {'text': 'Destiny', 'indices': [41, 49]}, {'text': 'History', 'indices': [78, 86]}, {'text': 'Respect', 'indices': [89, 97]}, {'text': 'MahmoudAbdulRauf', 'indices': [120, 137]}, {'text': 'JustDoIt', 'indices': [139, 148]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IkqoiDSrLv', 'expanded_url': 'https://www.instagram.com/p/BnaCYcgBzbL/?utm_source=ig_twitter_share&igshid=1cc75xxvzp81n', 'display_url': 'instagram.com/p/BnaCYcgBzbL/…', 'indices': [149, 172]}]}",thatway order know youre destiny must first know youre history respect mahmoudar aka mahmoudabdulrauf justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,6504,8138,FALSE,148833628,en,ThatWay
Fri Sep 07 01:41:35 +0000 2018,"[0, 206]","{'hashtags': [{'text': 'Football', 'indices': [4, 13]}, {'text': 'JustDoIt', 'indices': [15, 24]}, {'text': 'ATLvsPHI', 'indices': [26, 35]}, {'text': 'CollegeFootball', 'indices': [36, 52]}, {'text': 'music', 'indices': [53, 59]}, {'text': 'playlists', 'indices': [60, 70]}, {'text': 'highschoolfootball', 'indices': [71, 90]}, {'text': 'NIKEFOOTBALL', 'indices': [91, 104]}, {'text': 'adidasfootball', 'indices': [105, 120]}, {'text': 'LiTgod', 'indices': [161, 168]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fuLawE84xX', 'expanded_url': 'https://open.spotify.com/album/6jUsaxT9NSoBhLpKruJ5pS', 'display_url': 'open.spotify.com/album/6jUsaxT9…', 'indices': [183, 206]}], 'media': [{'id': 1037878510088404992, 'id_str': '1037878510088404992', 'indices': [207, 230], 'media_url': 'http://pbs.twimg.com/media/DmdJAYnUwAAO0Zt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJAYnUwAAO0Zt.jpg', 'url': 'https://t.co/g2q9W0V0kz', 'display_url': 'pic.twitter.com/g2q9W0V0kz', 'expanded_url': 'https://twitter.com/LiTgod100/status/1037878516421996544/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",football justdoit atlvsphi collegefootball music playlists highschoolfootball nikefootball adidasfootball stream download nfl shuffle litgod serious lord,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",2,5801,4544,FALSE,155919786,en,Football
Fri Sep 07 01:41:28 +0000 2018,"[0, 115]","{'hashtags': [{'text': 'JustDoIt', 'indices': [94, 103]}, {'text': 'thanksNike', 'indices': [104, 115]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [12, 17]}, {'screen_name': 'SouthEugeneHigh', 'name': 'South Eugene High', 'id': 818019332, 'id_str': '818019332', 'indices': [26, 42]}], 'urls': [{'url': 'https://t.co/UTkpgRSKAm', 'expanded_url': 'https://twitter.com/shaunking/status/1037401883210670080', 'display_url': 'twitter.com/shaunking/stat…', 'indices': [116, 139]}]}",former nike runner southeugenehigh decades ago mind could proud justdoit thanksnike,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,559,394,FALSE,1061603192,en,JustDoIt
Fri Sep 07 01:41:23 +0000 2018,"[0, 216]","{'hashtags': [{'text': 'JustDoIt', 'indices': [182, 191]}, {'text': 'breaking2', 'indices': [192, 202]}, {'text': 'dreams', 'indices': [203, 210]}, {'text': 'Nike', 'indices': [211, 216]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [10, 15]}, {'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [30, 42]}, {'screen_name': 'EliudKipchoge', 'name': 'Eliud Kipchoge', 'id': 2471739785, 'id_str': '2471739785', 'indices': [48, 62]}], 'urls': [{'url': 'https://t.co/96f29Hi1YM', 'expanded_url': 'https://twitter.com/eliudkipchoge/status/1037610009239142400', 'display_url': 'twitter.com/eliudkipchoge/…', 'indices': [217, 240]}]}",love nike campaign kaepernick eliudkipchoge accomplishments great example means follow dreams matter crazy may sound justdoit breaking dreams nike,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,684,47,FALSE,205728519,en,JustDoIt
Fri Sep 07 01:41:15 +0000 2018,"[0, 80]","{'hashtags': [{'text': 'justdoit', 'indices': [6, 15]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [0, 5]}], 'urls': [], 'media': [{'id': 1037878426961620992, 'id_str': '1037878426961620992', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/DmdI7i8WsAAqPtp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdI7i8WsAAqPtp.jpg', 'url': 'https://t.co/w0UsJN7zpv', 'display_url': 'pic.twitter.com/w0UsJN7zpv', 'expanded_url': 'https://twitter.com/realphilhonore/status/1037878431655051264/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 511, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 483, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 511, 'resize': 'fit'}}}]}",nike justdoit flaming nikes would ultimate face movejs,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,11,21,FALSE,7.47E+17,en,justdoit
Fri Sep 07 01:41:06 +0000 2018,"[0, 103]","{'hashtags': [{'text': 'JustDoIt', 'indices': [27, 36]}, {'text': 'BringItOn', 'indices': [37, 47]}, {'text': 'EndTheTreasonousReign', 'indices': [68, 90]}, {'text': 'RealTime', 'indices': [94, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CoryBooker', 'name': 'Cory Booker', 'id': 15808765, 'id_str': '15808765', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 1037878381327597568, 'id_str': '1037878381327597568', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/DmdI448WwAAbSGj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdI448WwAAbSGj.jpg', 'url': 'https://t.co/zIl9gN2eub', 'display_url': 'pic.twitter.com/zIl9gN2eub', 'expanded_url': 'https://twitter.com/LakeEstep/status/1037878392157360128/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 640, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 640, 'resize': 'fit'}}}]}",corybooker got back justdoit bringiton take trash endthetreasonousreign realtime,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,6603,263,FALSE,4580622275,en,JustDoIt
Fri Sep 07 01:41:02 +0000 2018,"[0, 74]","{'hashtags': [{'text': 'JustDoIt', 'indices': [65, 74]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [0, 12]}], 'urls': []}",kaepernick really got thinking dreams big enough justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,360,147,FALSE,133649489,en,JustDoIt
Fri Sep 07 01:40:59 +0000 2018,"[0, 40]","{'hashtags': [{'text': 'JustDoIt', 'indices': [7, 16]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xd00qaTfFL', 'expanded_url': 'https://www.instagram.com/p/BnaCSbegUdW/?utm_source=ig_twitter_share&igshid=1ijnucc0jx1kk', 'display_url': 'instagram.com/p/BnaCSbegUdW/…', 'indices': [17, 40]}]}",poup justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,4312,284,FALSE,7.34E+17,en,JustDoIt
Fri Sep 07 01:40:58 +0000 2018,"[0, 82]","{'hashtags': [{'text': 'nochill', 'indices': [23, 31]}, {'text': 'pettypost', 'indices': [32, 42]}, {'text': 'nike', 'indices': [43, 48]}, {'text': 'justdoit', 'indices': [49, 58]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8LB68cgxZX', 'expanded_url': 'https://www.instagram.com/p/BnaCSl2gPmV/?utm_source=ig_twitter_share&igshid=1r8c6q3cejtjb', 'display_url': 'instagram.com/p/BnaCSl2gPmV/…', 'indices': [59, 82]}]}",im done wit yall nochill pettypost nike justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2401,174,FALSE,30694563,en,nochill
